Business Unit ,Country of participant,Course Title,Start Date,End Date,Duration Hours,Training offered,Category,Delivery Method,Product Type,Training Supplier ID,Learning Activity ID
DI SW DM SPM-MOM Q R&D ARCH,US,Software 2.0,10/1/22,10/1/22,0.5,External,Business Learning,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,79891614
DI SW DM SPM-MOM Q R&D ARCH,US,DM Learning Day - Quantum Computing without the uncertainty,20/1/22,20/1/22,0.75,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705493
DI SW DM SPM-MOM Q R&D ARCH,US,DM Learning Day - Production Management Innovation driven by AI and ML,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705659
DI SW DM SPM-MOM Q R&D ARCH,US,DM Learning Day - Modular MOM – Quo vadis?,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705825
DI SW DM SPM-MOM Q R&D ARCH,US,DM Learning Day - The 10% program - Dedicate 10% of your time for building the future products and technologies of the company,20/1/22,20/1/22,0.75,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80710088
DI SW DM SPM-MOM Q R&D ARCH,US,Siemens Export Control Essentials,28/3/22,28/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81331491
DI SW DM SPM-MOM Q R&D ARCH,US,Collaboration with Git,7/4/22,7/4/22,1,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,LTI100 - QUICK - Manual entry for Formal Learning Activities,81659387
DI SW DM SPM-MOM Q R&D ARCH,US,Containers - How are we using them in Xcelerator Cloud Platform?,7/4/22,7/4/22,1,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,LTI100 - QUICK - Manual entry for Formal Learning Activities,81893754
DI SW DM SPM-MOM Q R&D ARCH,US,Python: What is it Good For?,7/4/22,7/4/22,1.25,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,LTI100 - QUICK - Manual entry for Formal Learning Activities,81893755
DI SW DM R&D-MOM,US,Communicating Up,19/10/21,19/10/21,2,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80582103
DI SW DM R&D-MOM,US,Constructive Confrontations,20/10/21,20/10/21,2,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,79664023
DI SW DM R&D-MOM,US,PLM Cafe - Digital Manufacturing and XaaS (Xcelerator-as-a-Service),25/10/21,25/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80585859
DI SW DM R&D-MOM,US,Siemens Export Control Essentials,16/2/22,16/2/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,80611484
DI SW DM R&D-MOM,US,Leading SAFe Training,17/5/22,17/5/22,4,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,OUTLOOK10 - My Community Learning (Community-Based Learning),82426690
DI SW DM R&D-MOM,US,Leading SAFe Training,23/5/22,23/5/22,4,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,OUTLOOK10 - My Community Learning (Community-Based Learning),82491992
DI SW DM R&D-MOM,US,Leading SAFe Training,25/5/22,25/5/22,4,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,OUTLOOK10 - My Community Learning (Community-Based Learning),82522789
DI SW DM SPM-MOM Q R&D PO,US,"DM Learning Day: Guest Speaker: Make Peace with Time, Led by Cindy Dickinson",21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,79858425
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - Trust – How to Make or Break It! Building Trust and Psychological Safety in the Workplace,21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80585315
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - Modular MOM – Quo vadis?,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705835
DI SW DM SPM-MOM Q R&D PO,US,"DM Learning Day - Teamcenter Doctor, a Teamcenter Operation Diagnostic Suite Introduction and latest updates",20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80707419
DI SW DM SPM-MOM Q R&D PO,US,Siemens Export Control Essentials,30/3/22,6/4/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81784034
DI SW DM SPM-MOM Q R&D GER-E,DE,Siemens Export Control Essentials,22/3/22,22/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81218187
DI SW DM SPM-MOM Q R&D GER-E,DE,Data Privacy Essentials,5/10/21,5/10/21,0.25,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78885121
DI SW DM SPM-MOM Q R&D GER-E,DE,Cybersecurity - trusted Guardian for Siemens and its Customers!,5/10/21,5/10/21,0.5,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78897109
DI SW DM SPM-MOM Q R&D GER-E,DE,"DM Learning Day - AWS Guest Speaker : NoSQL , Led by: Leonid Koren",20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80708651
DI SW DM SPM-MOM Q R&D GER-E,DE,DM Learning Day - AWS Guest Speaker : Serverless Solution,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80709111
DI SW DM SPM-MOM Q R&D GER-E,DE,Siemens Export Control Essentials,30/3/22,30/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81343545
DI SW DM SPM-MOM Q R&D GER-E,DE,PSS@MOM General Awareness Training for R&D Team Members - 2022,21/4/22,21/4/22,1,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,CBL100 - My Community Learning/Host,82014070
DI SW DM SPM-MOM Q PPM,DE,NGSA - High-Level Overview of NextGen Services Automation,8/11/21,8/11/21,0.17,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79668138
DI SW DM SPM-MOM Q PPM,DE,NGSA- PSA Consultant Basics,8/11/21,8/11/21,0.33,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79668205
DI SW DM SPM-MOM Q PPM,DE,DM Learning Day - Production Management Innovation driven by AI and ML,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705657
DI SW DM SPM-MOM Q PPM,DE,DM Learning Day - Data Centric AI,20/1/22,20/1/22,1.25,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80710302
DI SW DM SPM-MOM Q R&D GER-S,DE,Siemens Export Control Essentials,2/3/22,2/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,80996631
DI SW DM SPM-MOM Q R&D GER-W,DE,"DM Learning Day - AWS Guest Speaker : NoSQL , Led by: Leonid Koren",20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80708645
DI SW DM SPM-MOM Q R&D GER-W,DE,Siemens Export Control Essentials,29/3/22,29/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81340104
DI SW DM SPM-MOM Q R&D GER-W,DE,Ubuntu Grundkurs,7/4/22,10/4/22,1.473,External,Technical and Technology Training,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,81698613
DI SW DM SPM-MOM Q R&D GER-W,DE,Python 3 Grundkurs,7/4/22,10/4/22,0.091,External,Technical and Technology Training,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,81698614
DI SW DM SPM-MOM Q R&D GER-E,DE,SAFe® for Teams 5.1,6/10/21,12/10/21,30,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80583943
DI SW DM SPM-MOM Q R&D GER-E,DE,Siemens Export Control Essentials,29/3/22,29/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81339529
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - Manufacturing Engineering portfolio overview,21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,79668329
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - Building a budget,21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80579559
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - UX on the ROX!,21/10/21,21/10/21,0.75,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80581197
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - Smart Manufacturing for Automotive,21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80583879
DI SW DM SPM-MOM Q R&D PO,US,Digital Learning Hours Initiative - Explainer Video,20/1/22,20/1/22,0.032,External,Business Learning,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,80016137
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - Quantum Computing without the uncertainty,20/1/22,20/1/22,0.75,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705496
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - Modular MOM – Quo vadis?,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705832
DI SW DM SPM-MOM Q R&D PO,US,"DM Learning Day - Teamcenter Doctor, a Teamcenter Operation Diagnostic Suite Introduction and latest updates",20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80707416
DI SW DM SPM-MOM Q R&D PO,US,DM Learning Day - PI Objectives - What are they and how we can derive value from them,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80713675
DI SW DM SPM-MOM Q R&D PO,US,Siemens Export Control Essentials,18/2/22,18/2/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,80626377
DI SW DM SPM-MOM Q R&D PO,US,Agile Enterprise Architecture Management – Key to maintainable SaaS,7/4/22,7/4/22,1,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,LTI100 - QUICK - Manual entry for Formal Learning Activities,81677550
DI SW DM SPM-MOM Q R&D PO,US,Agile Product Owner Role: Foundations,7/4/22,10/4/22,0.067,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,81697778
DI SW DM SPM-MOM Q R&D PO,US,Agile Product Owner Role: Techniques,27/4/22,29/4/22,0.057,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,82018851
DI SW DM SPM-MOM Q R&D PO,US,Virtual Roadshow: Mendix Edition,20/5/22,20/5/22,16,External,Technical and Technology Training,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,82461604
DI SW DM SE&CS SIM R&D 4,IL,Setup Process Simulate for virtual commissioning for Process Simulate Standalone 16.X,2/11/21,2/11/21,1.67,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79664552
DI SW DM SE&CS SIM R&D 4,IL,DI SW Highspot Publisher Training 2021,9/12/21,9/12/21,0.92,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79861149
DI SW DM R&D-MFE MPS PD GRP3,IL,Siemens Export Control Essentials,10/2/22,10/2/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,80495501
DI SW DM VA PCBF,IN,Our BCG - Our Core - Siemens Business Conduct Guidelines,15/12/21,15/12/21,0.5,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,79774224
DI SW DM VA PCBF,IN,DM Learning Day - Own you Career,20/1/22,20/1/22,1.5,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80385327
DI SW DM VA PCBF,IN,DM Learning Day - Guest Speaker: Presenting with Increased Presence,20/1/22,20/1/22,1.5,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80583363
DI SW DM VA PCBF,IN,Cybersecurity - trusted Guardian for Siemens and its Customers!,16/3/22,16/3/22,0.5,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81322765
DI SW DM VA PCBF,IN,Company Directives 2021,16/3/22,16/3/22,0.5,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,81716981
DI SW DM SE&CS PLNT CLD 1,IN,Siemens Export Control Essentials,4/5/22,4/5/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,82310974
DI SW DM SE&CS PLNT INSI R&D,IN,Siemens Export Control Essentials,6/4/22,6/4/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81790709
DI SW DM SE&CS SIM R&D 1,IL,Cybersecurity - trusted Guardian for Siemens and its Customers!,10/10/21,10/10/21,0.5,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78908388
DI SW DM SE&CS SIM R&D 1,IL,Data Privacy Essentials,10/10/21,10/10/21,0.25,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78909472
DI SW DM SE&CS SIM R&D 1,IL,Siemens Export Control Essentials,24/3/22,24/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81316037
DI SW DM SE&CS SIM R&D 4,IL,DM Learning Day - Introduction to Semantic Technology,21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80581356
DI SW DM SE&CS SIM R&D 4,IL,DM Learning Day - Trust – How to Make or Break It! Building Trust and Psychological Safety in the Workplace,21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80585295
DI SW DM SE&CS SIM R&D 4,IL,DM Learning Day - Own you Career,20/1/22,20/1/22,1.5,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80385328
DI SW DM SE&CS SIM R&D 4,IL,Unconscious Bias,20/1/22,20/1/22,2,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80388099
DI SW DM SE&CS SIM R&D 4,IL,DM Learning Day - Quantum Computing without the uncertainty,20/1/22,20/1/22,0.75,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80705480
DI SW DM SE&CS SIM R&D 4,IL,"DM Learning Day - A Growth Mindset, Led by: Timo Nentwich, DI SW CFO",20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80706024
DI SW DM SE&CS SIM R&D 4,IL,DM Learning Day - Guest Speaker: Presenting with Increased Presence,20/1/22,20/1/22,1.5,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80708195
DI SW DM SE&CS SIM R&D 4,IL,DM Learning Day - The 10% program - Dedicate 10% of your time for building the future products and technologies of the company,20/1/22,20/1/22,0.75,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80710042
DI SW DM SE&CS SIM R&D 4,IL,DM Learning Day - The 12 Agile Principles: What Are They and Do They Still Matter?,20/1/22,20/1/22,1.5,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80711622
DI SW DM SE&CS SIM R&D 4,IL,Siemens Export Control Essentials,3/3/22,3/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81000715
